"Course Term Select","SCABASE Start Term","Subj Code","Course Number","Course Desc","College Code","College Desc","Division Code","Division Desc","Dept Code","Dept Desc","Status Code","Status Desc","Credit Hours","Level1 Code","Level2 Code","Level3 Code","Attribute Level Code","Course Long Desc","Exclude From ART/Degree Classification","Web Semester Code","Web Semester Desc","MOMD Ind","WHM Ind","Web Display Ind","CRN","Section Camp Code","Section Camp Desc","Maximum Enrollment","Module Creation Date","Module Lead Name","Module Lead ID","Elective Ind","Section Status Code","SCABASE End Term"
"002026","002022","02","37680","LM Introduction to Bioinformat","14","College Medicine and Health","083","School of Medical Sciences","128","Inst of Cancer / Genomic Sci","A","Active","20","GR","","","LM","LM Introduction to Bioinformatics","N","5","Semester 1","N","N","Y","","","","","","","","","","999999"
"002026","002020","09","36369","LI IWLP Portuguese Level 2","11","College Arts and Law","049","Lan, Cult, Art Hist & Music","153","Languages for All","A","Active","0","GT","","","LC","LI IWLP Portuguese Level 2 (Free Language Course)","N","1","Full Term","N","N","Y","","","","","","","","","","999999"
"002026","002023","09","38732","LM Sound Studies","11","College Arts and Law","049","Lan, Cult, Art Hist & Music","134","Music","D","Dormant (but will run later)","20","GT","","","LM","LM Sound Studies","N","6","Semester 2","N","N","Y","","","","","2022/10/04 00:00:00","","","","","999999"
"002026","002023","09","38817","LI Op In Se of We & Po Ch si","11","College Arts and Law","047","History and Cultures","225","History","A","Active","20","UG","","","LI","LI Option: In Search of Wealth and Power: China since 1800","N","5","Semester 1","N","N","Y","","","","","2022/10/15 00:00:00","","","","","999999"
"002026","002013","02","26328","LI Dental Radiography","14","College Medicine and Health","084","School of Health Sciences","242","Dental Hygiene and Therapy","A","Active","10","UG","","","LI","Dental Radiography","N","1","Full Term","N","N","Y","","","","","","","","","","999999"
"002026","002022","09","37887","LM Sp Su Gr In to Ga Ma Ge S1","11","College Arts and Law","047","History and Cultures","225","History","D","Dormant (but will run later)","20","GT","","","LM","LM Special Subject: Gross Indecency to Gay Marriage? Gender and Sexual Minorities in the British World (Masters) A","N","5","Semester 1","N","N","Y","","","","","2022/03/03 00:00:00","","","","","999999"
"002026","002022","02","37939","LM Research Diss Dub","14","College Medicine and Health","084","School of Health Sciences","023","Nursing and Midwifery","A","Active","60","GT","","","LM","LM Research Dissertation","N","5","Semester 1","N","N","Y","","","","","2022/03/18 00:00:00","","","","","999999"
"002026","002022","09","37808","LH Sp Sub B Perf Cult Anc Wor","11","College Arts and Law","047","History and Cultures","239","Classics, AH and Archaeology","A","Active","20","UG","","","LH","LH Special Subject B: Performance Culture in the Ancient World","N","6","Semester 2","N","N","Y","","","","","2022/02/12 00:00:00","","","","","999999"
"002026","002022","09","37920","LI Development in Africa","11","College Arts and Law","047","History and Cultures","108","African Studies & Anthropology","D","Dormant (but will run later)","20","UG","","","LI","LI Development in Africa","N","6","Semester 2","N","N","Y","","","","","2022/03/16 00:00:00","","","","","999999"
"002026","002023","07","37991","LM Disru Innov & Internat Busi","12","College Social Sciences","012","Birmingham Business School","252","Strategy and Int Business","A","Active","20","GT","","","LM","LM Disruptive Innovation and International Business","N","6","Semester 2","N","N","Y","","","","","2022/04/04 00:00:00","","","","","999999"
"002026","002023","09","38714","LM Critic Histori of th Presen","11","College Arts and Law","047","History and Cultures","225","History","A","Active","20","GT","","","LM","LM Critical Histories of the Present","N","5","Semester 1","N","N","Y","","","","","2022/09/30 00:00:00","","","","","999999"
"002026","002022","06","37855","LM Neur Computati (Extende Dub","13","College Eng and Physical Sci","016","Computer Science","016","Computer Science","A","Active","20","GT","","","LM","LM Neural Computation (Extended)","N","5","Semester 1","N","N","Y","","","","","2022/03/03 00:00:00","","","","","999999"
"002026","002021","02","37967","A D+D i C N i a F of P f B ST","14","College Medicine and Health","084","School of Health Sciences","023","Nursing and Midwifery","A","Active","40","UG","","","LH","LH Assessment, diagnostics and decision-making in complex nursing in a field of practice","N","6","Semester 2","N","N","Y","","","","","2022/03/28 00:00:00","","","","","999999"
"002026","002022","11","38700","LI Education Semester Abroad","12","College Social Sciences","020","School of Education","229","Education & Social Justice","A","Active","60","UG","","","LI","LI Education Semester Abroad","N","1","Full Term","N","N","Y","","","","","2022/09/21 00:00:00","","","","","999999"
"002026","002022","06","37786","LM Nume Met & Numer Li Alg Dub","13","College Eng and Physical Sci","029","Mathematics","029","Mathematics","A","Active","20","GT","","","LM","LM Numerical Methods and Numerical Linear Algebra","N","6","Semester 2","N","N","Y","","","","","2022/02/08 00:00:00","","","","","999999"
"002026","002022","09","37962","LM Gunpow Tre Plot (Masters) A","11","College Arts and Law","047","History and Cultures","225","History","A","Active","20","GT","","","LM","LM Gunpowder, Treason and Plot: England under Elizabeth I and James I (Masters): A","N","5","Semester 1","N","N","Y","","","","","2022/03/22 00:00:00","","","","","999999"
"002026","002022","04","38099","LC Integ Des Proj 1B (NCATI)","13","College Eng and Physical Sci","080","School of Engineering","015","Civil Engineering","A","Active","10","UG","","","LC","LC Integrated Design Project 1B","N","6","Semester 2","N","N","Y","","","","","2022/05/23 00:00:00","","","","","999999"
"002026","002021","07","37581","LM Responsible Business","12","College Social Sciences","012","Birmingham Business School","211","Birmingham Business School","A","Active","10","GT","","","LM","LM Responsible Business","N","6","Semester 2","N","N","Y","","","","","2021/10/12 00:00:00","","","","","999999"
"002026","002021","07","37649","LI International Study Year","12","College Social Sciences","012","Birmingham Business School","211","Birmingham Business School","A","Active","120","UG","","","LI","LI International Study Year","N","1","Full Term","N","N","Y","","","","","2021/12/20 00:00:00","","","","","999999"
"002026","002021","08","35423","LM Int Merg & Acq (Dub)","11","College Arts and Law","027","Birmingham Law School","027","Law","A","Active","20","GT","","","LM","LM International Mergers & Acquisitions","N","7","Not yet specified","N","N","Y","","","","","","","","","","999999"
"002026","002020","03","36399","LM Interdis resear & Impact","10","College Life and Env Sci","036","Sport, Ex and Rehab Sciences","036","Sport, Ex and Rehab Sciences","A","Active","20","UG","","","LM","Interdisciplinary Research and Impact","N","6","Semester 2","N","N","Y","","","","","","","","","","999999"
"002026","002022","04","38087","LC Engineering Maths 1 (NCATI)","13","College Eng and Physical Sci","080","School of Engineering","028","Mechanical Engineering","A","Active","20","UG","","","LC","LC Engineering Mathematics 1","N","5","Semester 1","N","N","Y","","","","","2022/05/23 00:00:00","","","","","999999"
"002026","002023","06","38961","LH Machi Learn (Ext + Non Ext)","13","College Eng and Physical Sci","016","Computer Science","016","Computer Science","A","Active","20","UG","","","LH","LH Machine Learning (Extended and Non-Extended)","N","","","N","N","Y","","","","","2022/11/25 00:00:00","","","","","999999"
"002026","002023","06","38968","LM Intelligent Data Analysis","13","College Eng and Physical Sci","016","Computer Science","016","Computer Science","A","Active","20","GT","","","LM","LM Intelligent Data Analysis","N","5","Semester 1","N","N","Y","","","","","2022/11/28 00:00:00","","","","","999999"
"002026","002022","01","37509","LC Body Systems","14","College Medicine and Health","084","School of Health Sciences","018","Dentistry","A","Active","40","UG","","","LC","LC Body Systems","N","5","Semester 1","N","N","Y","","","","","2021/09/20 00:00:00","","","","","999999"
"002026","002022","01","37542","LM Integ Paed Spec Teach","14","College Medicine and Health","074","Inst Clinical Sciences (DNU)","018","Dentistry","A","Active","20","UG","","","LM","LM Integrated Paediatric Specialty Teaching","N","1","Full Term","N","N","Y","","","","","2021/09/20 00:00:00","","","","","999999"
"002026","002022","01","37547","LM BDS Finals","14","College Medicine and Health","074","Inst Clinical Sciences (DNU)","018","Dentistry","A","Active","20","UG","","","LM","LM Final BDS","N","6","Semester 2","N","N","Y","","","","","2021/09/20 00:00:00","","","","","999999"
"002026","002022","03","37690","LI Political Geographies","10","College Life and Env Sci","022","School of Geog Earth & Env Sci","022","Geography","A","Active","20","UG","","","LI","LI Political Geographies","N","6","Semester 2","N","N","Y","","","","","2022/01/18 00:00:00","","","","","999999"
"002026","002022","09","37948","LM Globa Strat First World War","11","College Arts and Law","047","History and Cultures","225","History","D","Dormant (but will run later)","20","GT","","","LM","LM Global Strategy in the First World War","N","6","Semester 2","N","N","Y","","","","","2022/03/22 00:00:00","","","","","999999"
"002026","002022","02","38022","LI Musculoskelet rehabilitatio","10","College Life and Env Sci","036","Sport, Ex and Rehab Sciences","241","Physiotherapy","A","Active","20","UG","","","LI","LI Musculoskeletal rehabilitation","N","5","Semester 1","N","N","Y","","","","","2022/04/04 00:00:00","","","","","999999"
"002026","002022","07","37730","LM Corpor Financi Manageme Dub","12","College Social Sciences","012","Birmingham Business School","247","Finance","A","Active","20","GT","","","LM","LM Corporate Financial Management","N","5","Semester 1","N","N","Y","","","","","2022/01/24 00:00:00","","","","","999999"
"002026","002022","02","37781","LM Epidemio Stati & Res Me Dub","14","College Medicine and Health","084","School of Health Sciences","216","Applied Health Sciences","A","Active","20","GT","","","LM","LM Epidemiology, Statistics and Research Methods","N","5","Semester 1","N","N","Y","","","","","2022/02/08 00:00:00","","","","","999999"
"002026","002022","06","37792","LM Intelli Interac Sys (Ext)","13","College Eng and Physical Sci","016","Computer Science","016","Computer Science","A","Active","20","GT","","","LM","LM Intelligent Interactive Systems (Extended)","N","6","Semester 2","N","N","Y","","","","","2022/02/09 00:00:00","","","","","999999"
"002026","002014","04","26927","LM Synoptic Engineering","13","College Eng and Physical Sci","080","School of Engineering","015","Civil Engineering","A","Active","10","GT","","","LM","LM Synoptic Engineering","N","5","Semester 1","N","N","Y","","","","","","","","","","999999"
"002026","002011","04","24083","LM Electromag, Anten & Propag","13","College Eng and Physical Sci","080","School of Engineering","021","Elec, Elec & Sys Engineering","A","Active","20","GT","","","LM","Electromagnetics, Antennas and Propagation","N","5","Semester 1","N","N","Y","","","","","","","","","","999999"
"002026","002023","03","39129","LM Pract Skills for Toxico A","10","College Life and Env Sci","038","School of Bioscience","038","School of Biosciences","A","Active","10","GT","","","LM","Practical Skills for Toxicologists Part A","N","5","Semester 1","N","N","Y","","","","","2023/03/10 00:00:00","","","","","999999"
"002026","002020","09","33296","LI IWLP Arabic Level 2A","11","College Arts and Law","049","Lan, Cult, Art Hist & Music","153","Languages for All","A","Active","10","UG","","","LI","LI IWLP Arabic Level 2A","N","5","Semester 1","Y","N","Y","","","","","","","","","","999999"
"002026","002020","09","33414","LI IWLP Japanese Level 2B","11","College Arts and Law","049","Lan, Cult, Art Hist & Music","153","Languages for All","A","Active","10","UG","","","LI","LI IWLP Japanese Level 2B","N","6","Semester 2","Y","N","Y","","","","","","","","","","999999"
"002026","002020","09","33417","LH IWLP Japanese Level 3B","11","College Arts and Law","049","Lan, Cult, Art Hist & Music","153","Languages for All","A","Active","10","UG","","","LH","LH IWLP Japanese Level 3B","N","6","Semester 2","Y","N","Y","","","","","","","","","","999999"
"002026","002013","04","26432","LM Power Syst Op Control","13","College Eng and Physical Sci","080","School of Engineering","021","Elec, Elec & Sys Engineering","A","Active","20","GT","","","LM","Power Systems Operation and Control","N","5","Semester 1","N","N","Y","","","","","","","","","","999999"
"002026","002023","02","39053","LM Fund Publ Hea & Hea Impr Pr","14","College Medicine and Health","084","School of Health Sciences","216","Applied Health Sciences","A","Active","20","UG","","","LM","LM Fundamentals of Public Health and Health Improvement Practice","N","5","Semester 1","N","N","Y","","","","","2023/02/03 00:00:00","","","","","999999"
