"College Code","College Desc","Division Code","Division Desc","Dept1 Short Desc","Dept2 Code","Dept2 Short Desc","Dept1 Code","Prog Code","Prog Short Title","Prog Long Title","ATAS Req’d Ind","Prog Mode Code","Prog Mode Desc","Campus Code","Campus Desc","Length","Degree Code","Degree Long Desc","Joint Honours Ind","Alt Qual Ind","Subject1 Code","Subject1 Desc","Subject2 Code","Subject2 Desc","Subject3 Code","Subject3 Desc","Delivering Institution 1 Code","Delivering Institution 1 Desc","Delivering Institution 2 Code","Delivering Institution 2 Desc","Delivering Institution 3 Code","Delivering Institution 3 Desc","UOM Code","UOM Desc","Major Dept Code","Major Dept Short Desc","Reg Body Code","Reg Body Desc"
"11","College Arts and Law","047","History and Cultures","Classics, AH and Archaeology","","","239","6623","PhD IAA PT","","N","31","Part-time.","B","Birmingham","72","057","Doctor of Philosophy","N","N","V160","Ancient history","V400","Archaeology","","","0110","University of Birmingham","","","","","2","Months","239","Classics, AH and Archaeology","",""
"11","College Arts and Law","046","Eng, Drama, & Creative Studies","Shakespeare Institute","","","171","9627","MPhil Shakes Studies 2 Yrs","","N","01","Full-time","B","Birmingham","2","079","Master of Philosophy","N","Y","Q322","English literature by author","","","","","0110","University of Birmingham","","","","","1","Year(s)","171","Shakespeare Institute","",""
"10","College Life and Env Sci","022","School of Geog Earth & Env Sci","Geography","","","022","444G","CertHE Geog + Urb Reg Plan AQ","Geography and Urban and Regional Planning","N","","","B","Birmingham","","105","Certificate of Higher Education","N","Y","","","","","","","0110","University of Birmingham","","","","","","","022","Geography","",""
"11","College Arts and Law","050","Phil, Theology and Religion","Philosophy","","","140","431G","DipHE Philosophy FT AQ","Philosophy","N","01","Full-time","B","Birmingham","1","097","Diploma of Higher Education","N","Y","V500","Philosophy","","","","","0110","University of Birmingham","","","","","1","Year(s)","140","Philosophy","",""
"13","College Eng and Physical Sci","080","School of Engineering","Elec, Elec & Sys Engineering","","","021","0576","PhD Dept ElecElecComp Eng FT","","Y","01","Full-time","B","Birmingham","36","057","Doctor of Philosophy","N","N","H600","Electronic & electrical engineerin","","","","","0110","University of Birmingham","","","","","2","Months","021","Elec, Elec & Sys Engineering","",""
"12","College Social Sciences","012","Birmingham Business School","Management","","","261","657G","BSc Int Bus w Marketing FT","International Business with Marketing","N","01","Full-time","B","Birmingham","4","004","Bachelor of Science","N","N","N200","Management studies","N500","Marketing","","","0110","University of Birmingham","","","","","1","Year(s)","261","Management","",""
"13","College Eng and Physical Sci","056","Chemical Engineering","Chemical Engineering","","","013","423G","BEng Chem Eng Tech w FY FT","Chemical Engineering Technology with Foundation Year","N","01","Full-time","B","Birmingham","4","008","Bachelor of Engineering","N","N","H810","Chemical engineering","","","","","0110","University of Birmingham","","","","","1","Year(s)","013","Chemical Engineering","",""
"11","College Arts and Law","047","History and Cultures","History","","","225","429H","MA History (Global History) PT","History (Global History)","Y","31","Part-time.","B","Birmingham","24","038","Master of Arts","N","N","V100","History by period","","","","","0110","University of Birmingham","","","","","2","Months","225","History","",""
"11","College Arts and Law","046","Eng, Drama, & Creative Studies","Drama and Theatre Arts","","","114","9333","MA by Research Dept of Drama +","","N","31","Part-time.","B","Birmingham","24","094","Master of Arts","N","N","W400","Drama","","","","","0110","University of Birmingham","","","","","2","Months","114","Drama and Theatre Arts","",""
"10","College Life and Env Sci","022","School of Geog Earth & Env Sci","Geography","","","022","182D","PhD CENTA (NERC) LES FT","","N","01","Full-time","B","Birmingham","4","057","Doctor of Philosophy","N","N","Y000","Combined/general subject unspe","","","","","0110","University of Birmingham","","","","","1","Year(s)","184","LES - College Hub","",""
"14","College Medicine and Den Sci","074","Institute of Clinical Sciences","Biomedical Sciences","","","204","794B","PhD Clinic + Exp Med (B100) FT","","Y","01","Full-time","B","Birmingham","4","057","Doctor of Philosophy","N","N","A300","Clinical medicine","B100","Anatomy, physiology & pathology","","","0110","University of Birmingham","","","","","1","Year(s)","204","Biomedical Sciences","",""
"13","College Eng and Physical Sci","032","Physics and Astronomy","Physics & Astronomy","","","032","176I","BSc Phy w Par Phy & Cos Stu FT","Physics with Particle Physics and Cosmology Studies","N","01","Full-time","B","Birmingham","3","004","Bachelor of Science","N","N","F300","Physics","","","","","0110","University of Birmingham","","","","","1","Year(s)","032","Physics & Astronomy","",""
"11","College Arts and Law","046","Eng, Drama, & Creative Studies","Shakespeare Institute","","","171","670G","NCSC Spring into Shakesp PT","Spring into Shakespeare","N","31","Part-time.","D","Distance Education","10","177","Non-credit Bearing Short Course","N","N","Q322","English literature by author","","","","","0110","University of Birmingham","","","","","3","Weeks","171","Shakespeare Institute","",""
"11","College Arts and Law","047","History and Cultures","History","016","Computer Science","225","191H","BA Anc + Med His w Yr in CS FT","Ancient and Medieval History with Year in Computer Science","N","01","Full-time","B","Birmingham","4","003","Bachelor of Arts","N","N","V150","Medieval history","V160","Ancient history","I100","Computer science","0110","University of Birmingham","","","","","1","Year(s)","225","History","",""
"13","College Eng and Physical Sci","061","EPS - College Hub","EPS - College Hub","","","202","159I","NCSC Coding Fundamen AEB DL PT","Coding Fundamentals Course","N","31","Part-time.","D","Distance Education","8","177","Non-credit Bearing Short Course","N","N","I100","Computer science","","","","","0110","University of Birmingham","","","","","3","Weeks","202","EPS - College Hub","",""
"13","College Eng and Physical Sci","080","School of Engineering","Civil Engineering","","","015","919H","FdEng Civ + Rail Eng (val) PT","Civil and Railway Engineering","N","31","Part-time.","V","Validated","4","183","Foundation Degree in Engineering","N","N","H200","Civil engineering","","","","","0110","University of Birmingham","","","","","1","Year(s)","015","Civil Engineering","",""
"13","College Eng and Physical Sci","032","Physics and Astronomy","Physics & Astronomy","","","032","835G","MSci Physics (Int St Inv) FT","Physics (International Study)","Y","01","Full-time","B","Birmingham","4","096","Master in Science","N","N","F300","Physics","","","","","0110","University of Birmingham","","","","","1","Year(s)","032","Physics & Astronomy","",""
"13","College Eng and Physical Sci","080","School of Engineering","Mechanical Engineering","","","028","807G","EPS/Mel Dua Cer PhD 3.5 Mec En","","Y","01","Full-time","J","Joint Institutions","42","057","Doctor of Philosophy","N","N","H300","Mechanical engineering","","","","","0110","University of Birmingham","Z141","University of Melbourne","","","2","Months","028","Mechanical Engineering","",""
"13","College Eng and Physical Sci","061","EPS - College Hub","EPS - College Hub","","","202","692G","NCSC Cod Boot Camp AEB DL PT","Coding Boot Camp Web Development","N","31","Part-time.","D","Distance Education","24","177","Non-credit Bearing Short Course","N","N","I100","Computer science","","","","","0110","University of Birmingham","","","","","3","Weeks","202","EPS - College Hub","",""
"13","College Eng and Physical Sci","032","Physics and Astronomy","Physics & Astronomy","","","032","173I","BSc Physics Studies FT","Physics Studies","N","01","Full-time","B","Birmingham","3","004","Bachelor of Science","N","N","F300","Physics","","","","","0110","University of Birmingham","","","","","1","Year(s)","032","Physics & Astronomy","",""
"14","College Medicine and Den Sci","065","Cancer Studies","Inst of Cancer / Genomic Sci","","","128","962B","PhD Cancer + Genomic FT (C500)","","Y","01","Full-time","B","Birmingham","3","057","Doctor of Philosophy","N","N","C500","Microbiology","","","","","0110","University of Birmingham","","","","","1","Year(s)","128","Inst of Cancer / Genomic Sci","",""
"10","College Life and Env Sci","022","School of Geog Earth & Env Sci","Geography","","","022","270D","PhD Geography (CENTA) FT","","N","01","Full-time","B","Birmingham","3","057","Doctor of Philosophy","N","N","L700","Human & social geography","","","","","0110","University of Birmingham","","","","","1","Year(s)","022","Geography","",""
"14","College Medicine and Den Sci","075","Inst of Metab / Systems Res","Inst of Metabolism and Sys Res","","","257","759G","PGDip Biomedical Innovation PT","Biomedical Innovation","N","31","Part-time.","B","Birmingham","2","001","Postgraduate Diploma","N","N","B800","Medical technology","","","","","0110","University of Birmingham","","","","","1","Year(s)","257","Inst of Metabolism and Sys Res","",""
"13","College Eng and Physical Sci","080","School of Engineering","Civil Engineering","","","015","217C","PhD Civil Eng (SUSTech) FT","","Y","01","Full-time","J","Joint Institutions","3","057","Doctor of Philosophy","N","N","H200","Civil engineering","","","","","0110","University of Birmingham","Z158","Southern University of Science and Technology, China","","","1","Year(s)","015","Civil Engineering","",""
"10","College Life and Env Sci","045","LES - College Hub","LES - College Hub","","","184","833C","PhD Forest Edge (Lever Trust)","","N","01","Full-time","B","Birmingham","4","057","Doctor of Philosophy","N","N","D500","Forestry","","","","","0110","University of Birmingham","","","","","1","Year(s)","184","LES - College Hub","",""
"13","College Eng and Physical Sci","061","EPS - College Hub","EPS - College Hub","","","202","617G","NCSC Data Analyt Boot Camp PT","Data Analytics Boot Camp","N","31","Part-time.","B","Birmingham","24","177","Non-credit Bearing Short Course","N","N","I100","Computer science","","","","","0110","University of Birmingham","","","","","3","Weeks","202","EPS - College Hub","",""
"13","College Eng and Physical Sci","080","School of Engineering","Civil Engineering","","","015","961D","MPhil Dept of Civil Eng 4yr PT","","Y","31","Part-time.","B","Birmingham","4","079","Master of Philosophy","N","N","H200","Civil engineering","","","","","0110","University of Birmingham","","","","","1","Year(s)","015","Civil Engineering","",""
"11","College Arts and Law","050","Phil, Theology and Religion","Philosophy","237","Eng Lang and Linguistics","140","493H","BA Phil w Eng Lang w Yr Ab FT","Philosophy with English Language with Year Abroad","N","01","Full-time","B","Birmingham","4","003","Bachelor of Arts","N","N","V500","Philosophy","Q310","English language","","","0110","University of Birmingham","","","","","1","Year(s)","140","Philosophy","",""
"13","College Eng and Physical Sci","061","EPS - College Hub","EPS - College Hub","","","202","588C","PGR VRS EPS NPA Fund PT","","N","31","Part-time.","B","Birmingham","2","134","Visiting Research Student","N","N","H190","General engineering not elsewhere c","F990","Physical sciences not elsewhere cla","","","0110","University of Birmingham","","","","","1","Year(s)","202","EPS - College Hub","",""
"12","College Social Sciences","053","Government","Political Sci & Intern'tl Stud","","","142","827D","MA (Res) POLSIS FT","","N","01","Full-time","B","Birmingham","12","094","Master of Arts","N","N","L200","Politics","L250","International relations","","","0110","University of Birmingham","","","","","2","Months","142","Political Sci & Intern'tl Stud","",""
"12","College Social Sciences","053","Government","Political Sci & Intern'tl Stud","","","142","760C","PG VSR ESRC Leicester FT","","N","01","Full-time","B","Birmingham","1","134","Visiting Research Student","N","N","L290","Politics not elsewhere classified","L250","International relations","","","0110","University of Birmingham","","","","","1","Year(s)","142","Political Sci & Intern'tl Stud","",""
"12","College Social Sciences","020","School of Education","Teacher Education","","","228","382H","PGCE Sec Ed (QTS) Business Stu","Secondary Education (QTS) in Business Studies","N","01","Full-time","V","Validated","10","065","Postgraduate Certificate in Education","N","N","X130","Training teachers - secondary","","","","","0110","University of Birmingham","","","","","2","Months","228","Teacher Education","",""
